date,linear daily rate,continuous daily rate
2005-06-16,5.8498e-05,5.6435e-05
2005-06-17,5.7312e-05,5.533e-05
2005-06-20,5.7708e-05,5.5698e-05
2005-06-21,5.6917e-05,5.4961e-05
2005-06-22,5.5336e-05,5.3485e-05
2005-06-23,5.5336e-05,5.3485e-05
2005-06-24,5.415e-05,5.2376e-05
2005-06-27,5.2964e-05,5.1266e-05
2005-06-28,5.5336e-05,5.3485e-05
2005-06-29,5.6126e-05,5.4224e-05
2005-06-30,5.5731e-05,5.3854e-05
2005-07-01,5.9289e-05,5.717e-05
2005-07-05,6.1265e-05,5.9007e-05
2005-07-06,6.0079e-05,5.7906e-05
2005-07-07,5.9289e-05,5.717e-05
2005-07-08,6.166e-05,5.9373e-05
2005-07-11,6.1265e-05,5.9007e-05
2005-07-12,6.2055e-05,5.974e-05
2005-07-13,6.3636e-05,6.1205e-05
2005-07-14,6.7589e-05,6.4854e-05
2005-07-15,6.917e-05,6.6309e-05
2005-07-18,7.0751e-05,6.7762e-05
2005-07-19,6.8775e-05,6.5946e-05
2005-07-20,6.7984e-05,6.5218e-05
2005-07-21,6.996e-05,6.7036e-05
2005-07-22,6.7984e-05,6.5218e-05
2005-07-25,6.9565e-05,6.6673e-05
2005-07-26,6.9565e-05,6.6673e-05
2005-07-27,7.0356e-05,6.7399e-05
2005-07-28,6.8379e-05,6.5582e-05
2005-07-29,7.1146e-05,6.8125e-05
2005-08-01,7.0751e-05,6.7762e-05
2005-08-02,7.1146e-05,6.8125e-05
2005-08-03,6.917e-05,6.6309e-05
2005-08-04,6.996e-05,6.7036e-05
2005-08-05,7.2332e-05,6.9212e-05
2005-08-08,7.3123e-05,6.9936e-05
2005-08-09,7.3518e-05,7.0297e-05
2005-08-10,7.3123e-05,6.9936e-05
2005-08-11,7.1146e-05,6.8125e-05
2005-08-12,6.8379e-05,6.5582e-05
2005-08-15,6.8775e-05,6.5946e-05
2005-08-16,6.6403e-05,6.3761e-05
2005-08-17,6.8379e-05,6.5582e-05
2005-08-18,6.6403e-05,6.3761e-05
2005-08-19,6.5613e-05,6.3032e-05
2005-08-22,6.6008e-05,6.3396e-05
2005-08-23,6.5217e-05,6.2667e-05
2005-08-24,6.4822e-05,6.2301e-05
2005-08-25,6.4032e-05,6.157e-05
2005-08-26,6.5217e-05,6.2667e-05
2005-08-29,6.4427e-05,6.1936e-05
2005-08-30,6.0079e-05,5.7906e-05
2005-08-31,5.6522e-05,5.4593e-05
2005-09-01,5.4545e-05,5.2746e-05
2005-09-02,5.2174e-05,5.0524e-05
2005-09-06,5.5336e-05,5.3485e-05
2005-09-07,5.6522e-05,5.4593e-05
2005-09-08,5.4545e-05,5.2746e-05
2005-09-09,5.2174e-05,5.0524e-05
2005-09-12,5.415e-05,5.2376e-05
2005-09-13,5.2964e-05,5.1266e-05
2005-09-14,5.3755e-05,5.2006e-05
2005-09-15,5.415e-05,5.2376e-05
2005-09-16,5.5336e-05,5.3485e-05
2005-09-19,5.336e-05,5.1636e-05
2005-09-20,5.6522e-05,5.4593e-05
2005-09-21,5.3755e-05,5.2006e-05
2005-09-22,5.3755e-05,5.2006e-05
2005-09-23,5.6522e-05,5.4593e-05
2005-09-26,5.8498e-05,5.6435e-05
2005-09-27,5.8103e-05,5.6067e-05
2005-09-28,5.6917e-05,5.4961e-05
2005-09-29,5.7312e-05,5.533e-05
2005-09-30,5.7708e-05,5.5698e-05
2005-10-03,6.087e-05,5.864e-05
2005-10-04,6.166e-05,5.9373e-05
2005-10-05,6.2055e-05,5.974e-05
2005-10-06,6.4822e-05,6.2301e-05
2005-10-07,6.4822e-05,6.2301e-05
2005-10-11,6.6008e-05,6.3396e-05
2005-10-12,6.7589e-05,6.4854e-05
2005-10-13,6.8379e-05,6.5582e-05
2005-10-14,6.7589e-05,6.4854e-05
2005-10-17,6.6403e-05,6.3761e-05
2005-10-18,6.5613e-05,6.3032e-05
2005-10-19,6.5613e-05,6.3032e-05
2005-10-20,6.6403e-05,6.3761e-05
2005-10-21,6.5613e-05,6.3032e-05
2005-10-24,6.7589e-05,6.4854e-05
2005-10-25,7.1542e-05,6.8487e-05
2005-10-26,7.2727e-05,6.9574e-05
2005-10-27,7.1542e-05,6.8487e-05
2005-10-28,7.1937e-05,6.885e-05
2005-10-31,7.1542e-05,6.8487e-05
2005-11-01,7.2727e-05,6.9574e-05
2005-11-02,7.3913e-05,7.0659e-05
2005-11-03,7.5494e-05,7.2103e-05
2005-11-04,7.5099e-05,7.1743e-05
2005-11-07,7.5494e-05,7.2103e-05
2005-11-08,7.5099e-05,7.1743e-05
2005-11-09,7.8656e-05,7.4985e-05
2005-11-10,7.9842e-05,7.6062e-05
2005-11-14,8.3004e-05,7.8929e-05
2005-11-15,8.2213e-05,7.8213e-05
2005-11-16,8.0237e-05,7.6421e-05
2005-11-17,7.9051e-05,7.5344e-05
2005-11-18,8.1028e-05,7.7139e-05
2005-11-21,7.8656e-05,7.4985e-05
2005-11-22,7.6285e-05,7.2825e-05
2005-11-23,7.7866e-05,7.4265e-05
2005-11-25,7.668e-05,7.3185e-05
2005-11-28,7.668e-05,7.3185e-05
2005-11-29,8.0237e-05,7.6421e-05
2005-11-30,8.1818e-05,7.7855e-05
2005-12-01,8.2213e-05,7.8213e-05
2005-12-02,8.2609e-05,7.8571e-05
2005-12-05,8.2609e-05,7.8571e-05
2005-12-06,8.1423e-05,7.7497e-05
2005-12-07,8.3794e-05,7.9644e-05
2005-12-08,8.2213e-05,7.8213e-05
2005-12-09,8.419e-05,8.0001e-05
2005-12-12,8.3794e-05,7.9644e-05
2005-12-13,8.3004e-05,7.8929e-05
2005-12-14,8.0632e-05,7.678e-05
2005-12-15,8.1423e-05,7.7497e-05
2005-12-16,8.2213e-05,7.8213e-05
2005-12-19,8.2609e-05,7.8571e-05
2005-12-20,8.3004e-05,7.8929e-05
2005-12-21,8.419e-05,8.0001e-05
2005-12-22,8.3004e-05,7.8929e-05
2005-12-23,8.1423e-05,7.7497e-05
2005-12-27,8.1028e-05,7.7139e-05
2005-12-28,8.2609e-05,7.8571e-05
2005-12-29,8.1818e-05,7.7855e-05
2005-12-30,8.1028e-05,7.7139e-05
2006-01-03,7.9051e-05,7.5344e-05
2006-01-04,7.7866e-05,7.4265e-05
2006-01-05,7.9447e-05,7.5703e-05
2006-01-06,7.8656e-05,7.4985e-05
2006-01-09,7.7866e-05,7.4265e-05
2006-01-10,7.8261e-05,7.4625e-05
2006-01-11,7.9051e-05,7.5344e-05
2006-01-12,7.668e-05,7.3185e-05
2006-01-13,7.5099e-05,7.1743e-05
2006-01-17,7.3913e-05,7.0659e-05
2006-01-18,7.4308e-05,7.102e-05
2006-01-19,7.5099e-05,7.1743e-05
2006-01-20,7.2727e-05,6.9574e-05
2006-01-23,7.2727e-05,6.9574e-05
2006-01-24,7.3913e-05,7.0659e-05
2006-01-25,7.8261e-05,7.4625e-05
2006-01-26,7.7866e-05,7.4265e-05
2006-01-27,7.6285e-05,7.2825e-05
2006-01-30,7.5889e-05,7.2464e-05
2006-01-31,7.4704e-05,7.1382e-05
2006-02-01,7.668e-05,7.3185e-05
2006-02-02,7.747e-05,7.3905e-05
2006-02-03,7.6285e-05,7.2825e-05
2006-02-06,7.6285e-05,7.2825e-05
2006-02-07,7.7075e-05,7.3545e-05
2006-02-08,7.9447e-05,7.5703e-05
2006-02-09,7.9051e-05,7.5344e-05
2006-02-10,7.9842e-05,7.6062e-05
2006-02-13,8.0237e-05,7.6421e-05
2006-02-14,8.2609e-05,7.8571e-05
2006-02-15,8.2213e-05,7.8213e-05
2006-02-16,8.0237e-05,7.6421e-05
2006-02-17,7.7075e-05,7.3545e-05
2006-02-21,7.7866e-05,7.4265e-05
2006-02-22,7.6285e-05,7.2825e-05
2006-02-23,7.7866e-05,7.4265e-05
2006-02-24,7.668e-05,7.3185e-05
2006-02-27,7.747e-05,7.3905e-05
2006-02-28,7.6285e-05,7.2825e-05
2006-03-01,7.5889e-05,7.2464e-05
2006-03-02,7.668e-05,7.3185e-05
2006-03-03,7.7075e-05,7.3545e-05
2006-03-06,8.0237e-05,7.6421e-05
2006-03-07,8.1028e-05,7.7139e-05
2006-03-08,8.2609e-05,7.8571e-05
2006-03-09,8.2609e-05,7.8571e-05
2006-03-10,8.498e-05,8.0716e-05
2006-03-13,8.5771e-05,8.1429e-05
2006-03-14,8.1818e-05,7.7855e-05
2006-03-15,8.1818e-05,7.7855e-05
2006-03-16,7.8261e-05,7.4625e-05
2006-03-17,7.9051e-05,7.5344e-05
2006-03-20,7.9447e-05,7.5703e-05
2006-03-21,8.3399e-05,7.9287e-05
2006-03-22,8.419e-05,8.0001e-05
2006-03-23,8.498e-05,8.0716e-05
2006-03-24,8.3399e-05,7.9287e-05
2006-03-27,8.4585e-05,8.0359e-05
2006-03-28,8.7747e-05,8.321e-05
2006-03-29,8.8538e-05,8.3921e-05
2006-03-30,8.8933e-05,8.4276e-05
2006-03-31,8.8538e-05,8.3921e-05
2006-04-03,8.9328e-05,8.4632e-05
2006-04-04,8.9723e-05,8.4987e-05
2006-04-05,8.8142e-05,8.3566e-05
2006-04-06,8.8933e-05,8.4276e-05
2006-04-07,9.1304e-05,8.6405e-05
2006-04-10,9.0514e-05,8.5696e-05
2006-04-11,8.8142e-05,8.3566e-05
2006-04-12,8.8933e-05,8.4276e-05
2006-04-13,9.1304e-05,8.6405e-05
2006-04-17,8.8933e-05,8.4276e-05
2006-04-18,8.6166e-05,8.1786e-05
2006-04-19,8.5375e-05,8.1072e-05
2006-04-20,8.6957e-05,8.2498e-05
2006-04-21,8.6561e-05,8.2142e-05
2006-04-24,8.7352e-05,8.2854e-05
2006-04-25,9.4071e-05,8.8882e-05
2006-04-26,9.4466e-05,8.9235e-05
2006-04-27,9.2095e-05,8.7114e-05
2006-04-28,8.8933e-05,8.4276e-05
2006-05-01,8.9723e-05,8.4987e-05
2006-05-02,8.9723e-05,8.4987e-05
2006-05-03,9.0909e-05,8.6051e-05
2006-05-04,9.249e-05,8.7468e-05
2006-05-05,9.0514e-05,8.5696e-05
2006-05-08,9.17e-05,8.676e-05
2006-05-09,9.0514e-05,8.5696e-05
2006-05-10,9.0909e-05,8.6051e-05
2006-05-11,8.9328e-05,8.4632e-05
2006-05-12,9.0909e-05,8.6051e-05
2006-05-15,9.2095e-05,8.7114e-05
2006-05-16,9.0909e-05,8.6051e-05
2006-05-17,9.17e-05,8.676e-05
2006-05-18,8.9723e-05,8.4987e-05
2006-05-19,9.1304e-05,8.6405e-05
2006-05-22,9.1304e-05,8.6405e-05
2006-05-23,9.0909e-05,8.6051e-05
2006-05-24,9.0514e-05,8.5696e-05
2006-05-25,9.2095e-05,8.7114e-05
2006-05-26,9.0909e-05,8.6051e-05
2006-05-30,9.17e-05,8.676e-05
2006-05-31,9.3281e-05,8.8175e-05
2006-06-01,9.249e-05,8.7468e-05
2006-06-02,8.8538e-05,8.3921e-05
2006-06-05,9.0514e-05,8.5696e-05
2006-06-06,9.2095e-05,8.7114e-05
2006-06-07,9.4071e-05,8.8882e-05
2006-06-08,9.3676e-05,8.8528e-05
2006-06-09,9.2885e-05,8.7821e-05
2006-06-12,9.3676e-05,8.8528e-05
2006-06-13,9.3676e-05,8.8528e-05
2006-06-14,9.5652e-05,9.0293e-05
2006-06-15,9.6443e-05,9.0998e-05
2006-06-16,9.7628e-05,9.2054e-05
2006-06-19,9.9209e-05,9.346e-05
2006-06-20,9.9605e-05,9.3811e-05
2006-06-21,0.0001,9.4162e-05
2006-06-22,0.000101186,9.5214e-05
2006-06-23,0.000101976,9.5915e-05
2006-06-26,0.000103162,9.6964e-05
2006-06-27,0.000101976,9.5915e-05
2006-06-28,0.000104348,9.8013e-05
2006-06-29,0.000101581,9.5565e-05
2006-06-30,9.7628e-05,9.2054e-05
2006-07-03,9.8419e-05,9.2758e-05
2006-07-05,0.000101581,9.5565e-05
2006-07-06,9.9605e-05,9.3811e-05
2006-07-07,9.7628e-05,9.2054e-05
2006-07-10,9.8419e-05,9.2758e-05
2006-07-11,9.8024e-05,9.2406e-05
2006-07-12,9.8419e-05,9.2758e-05
2006-07-13,9.7233e-05,9.1703e-05
2006-07-14,9.6443e-05,9.0998e-05
2006-07-17,9.6838e-05,9.135e-05
2006-07-18,9.9605e-05,9.3811e-05
2006-07-19,9.6838e-05,9.135e-05
2006-07-20,9.4862e-05,8.9588e-05
2006-07-21,9.5652e-05,9.0293e-05
2006-07-24,9.6443e-05,9.0998e-05
2006-07-25,9.6838e-05,9.135e-05
2006-07-26,9.5257e-05,8.9941e-05
2006-07-27,9.5257e-05,8.9941e-05
2006-07-28,9.4071e-05,8.8882e-05
2006-07-31,9.3676e-05,8.8528e-05
2006-08-01,9.2885e-05,8.7821e-05
2006-08-02,9.0909e-05,8.6051e-05
2006-08-03,9.1304e-05,8.6405e-05
2006-08-04,8.8933e-05,8.4276e-05
2006-08-07,8.8933e-05,8.4276e-05
2006-08-08,8.8142e-05,8.3566e-05
2006-08-09,8.7352e-05,8.2854e-05
2006-08-10,8.8538e-05,8.3921e-05
2006-08-11,8.9723e-05,8.4987e-05
2006-08-14,9.1304e-05,8.6405e-05
2006-08-15,8.9723e-05,8.4987e-05
2006-08-16,8.8933e-05,8.4276e-05
2006-08-17,8.9723e-05,8.4987e-05
2006-08-18,8.8142e-05,8.3566e-05
2006-08-21,8.7747e-05,8.321e-05
2006-08-22,8.7352e-05,8.2854e-05
2006-08-23,8.8933e-05,8.4276e-05
2006-08-24,9.0514e-05,8.5696e-05
2006-08-25,8.9328e-05,8.4632e-05
2006-08-28,9.1304e-05,8.6405e-05
2006-08-29,9.0909e-05,8.6051e-05
2006-08-30,9.1304e-05,8.6405e-05
2006-08-31,8.9328e-05,8.4632e-05
2006-09-01,9.0119e-05,8.5342e-05
2006-09-05,9.249e-05,8.7468e-05
2006-09-06,9.249e-05,8.7468e-05
2006-09-07,9.4071e-05,8.8882e-05
2006-09-08,9.4466e-05,8.9235e-05
2006-09-11,9.6047e-05,9.0646e-05
2006-09-12,9.5257e-05,8.9941e-05
2006-09-13,9.4466e-05,8.9235e-05
2006-09-14,9.4466e-05,8.9235e-05
2006-09-15,9.6838e-05,9.135e-05
2006-09-18,9.7233e-05,9.1703e-05
2006-09-19,9.5652e-05,9.0293e-05
2006-09-20,9.8024e-05,9.2406e-05
2006-09-21,9.4862e-05,8.9588e-05
2006-09-22,9.2885e-05,8.7821e-05
2006-09-25,9.17e-05,8.676e-05
2006-09-26,9.17e-05,8.676e-05
2006-09-27,9.17e-05,8.676e-05
2006-09-28,9.2095e-05,8.7114e-05
2006-09-29,9.249e-05,8.7468e-05
2006-10-02,9.1304e-05,8.6405e-05
2006-10-03,9.2885e-05,8.7821e-05
2006-10-04,9.2095e-05,8.7114e-05
2006-10-05,9.4071e-05,8.8882e-05
2006-10-06,9.7233e-05,9.1703e-05
2006-10-10,9.9209e-05,9.346e-05
2006-10-11,0.000100395,9.4513e-05
2006-10-12,0.000100395,9.4513e-05
2006-10-13,0.000101581,9.5565e-05
2006-10-16,0.000101186,9.5214e-05
2006-10-17,0.000101186,9.5214e-05
2006-10-18,0.000101976,9.5915e-05
2006-10-19,0.000103162,9.6964e-05
2006-10-20,0.000103162,9.6964e-05
2006-10-23,0.000104743,9.8362e-05
2006-10-24,0.000103953,9.7663e-05
2006-10-25,0.000100791,9.4864e-05
2006-10-26,9.9605e-05,9.3811e-05
2006-10-27,9.8024e-05,9.2406e-05
2006-10-30,9.9209e-05,9.346e-05
2006-10-31,9.7628e-05,9.2054e-05
2006-11-01,9.5257e-05,8.9941e-05
2006-11-02,9.6443e-05,9.0998e-05
2006-11-03,9.9605e-05,9.3811e-05
2006-11-06,9.8024e-05,9.2406e-05
2006-11-07,9.6443e-05,9.0998e-05
2006-11-08,9.5257e-05,8.9941e-05
2006-11-09,9.5257e-05,8.9941e-05
2006-11-10,9.3676e-05,8.8528e-05
2006-11-13,9.5652e-05,9.0293e-05
2006-11-14,9.5257e-05,8.9941e-05
2006-11-15,9.6838e-05,9.135e-05
2006-11-16,0.0001,9.4162e-05
2006-11-17,9.8024e-05,9.2406e-05
2006-11-20,9.7628e-05,9.2054e-05
2006-11-21,9.6047e-05,9.0646e-05
2006-11-22,9.5652e-05,9.0293e-05
2006-11-24,9.4071e-05,8.8882e-05
2006-11-27,9.2095e-05,8.7114e-05
2006-11-28,9.0119e-05,8.5342e-05
2006-11-29,9.0119e-05,8.5342e-05
2006-11-30,8.7352e-05,8.2854e-05
2006-12-01,8.3794e-05,7.9644e-05
2006-12-04,8.419e-05,8.0001e-05
2006-12-05,8.3794e-05,7.9644e-05
2006-12-06,8.5771e-05,8.1429e-05
2006-12-07,8.6166e-05,8.1786e-05
2006-12-08,8.8933e-05,8.4276e-05
2006-12-11,8.7352e-05,8.2854e-05
2006-12-12,8.6166e-05,8.1786e-05
2006-12-13,8.9328e-05,8.4632e-05
2006-12-14,8.9328e-05,8.4632e-05
2006-12-15,9.17e-05,8.676e-05
2006-12-18,9.2885e-05,8.7821e-05
2006-12-19,9.249e-05,8.7468e-05
2006-12-20,9.2885e-05,8.7821e-05
2006-12-21,9.2095e-05,8.7114e-05
2006-12-22,9.4071e-05,8.8882e-05
2006-12-26,9.3676e-05,8.8528e-05
2006-12-27,9.6443e-05,9.0998e-05
2006-12-28,9.7233e-05,9.1703e-05
2006-12-29,9.6443e-05,9.0998e-05
2007-01-02,9.5257e-05,8.9941e-05
2007-01-03,9.4466e-05,8.9235e-05
2007-01-04,9.4466e-05,8.9235e-05
2007-01-05,9.5257e-05,8.9941e-05
2007-01-08,9.5652e-05,9.0293e-05
2007-01-09,9.6047e-05,9.0646e-05
2007-01-10,9.7233e-05,9.1703e-05
2007-01-11,9.8814e-05,9.3109e-05
2007-01-12,0.0001,9.4162e-05
2007-01-16,9.9605e-05,9.3811e-05
2007-01-17,0.000100395,9.4513e-05
2007-01-18,9.9605e-05,9.3811e-05
2007-01-19,0.0001,9.4162e-05
2007-01-22,9.8024e-05,9.2406e-05
2007-01-23,9.8814e-05,9.3109e-05
2007-01-24,9.7628e-05,9.2054e-05
2007-01-25,9.9605e-05,9.3811e-05
2007-01-26,9.9209e-05,9.346e-05
2007-01-29,9.9605e-05,9.3811e-05
2007-01-30,9.7628e-05,9.2054e-05
2007-01-31,9.4862e-05,8.9588e-05
2007-02-01,9.6047e-05,9.0646e-05
2007-02-02,9.4862e-05,8.9588e-05
2007-02-05,9.4862e-05,8.9588e-05
2007-02-06,9.4071e-05,8.8882e-05
2007-02-07,9.4071e-05,8.8882e-05
2007-02-08,9.3676e-05,8.8528e-05
2007-02-09,9.5257e-05,8.9941e-05
2007-02-12,9.7233e-05,9.1703e-05
2007-02-13,9.6838e-05,9.135e-05
2007-02-14,9.4071e-05,8.8882e-05
2007-02-15,9.4071e-05,8.8882e-05
2007-02-16,9.3281e-05,8.8175e-05
2007-02-20,9.2885e-05,8.7821e-05
2007-02-21,9.249e-05,8.7468e-05
2007-02-22,9.2095e-05,8.7114e-05
2007-02-23,8.9328e-05,8.4632e-05
2007-02-26,8.7352e-05,8.2854e-05
2007-02-27,8.1818e-05,7.7855e-05
2007-02-28,8.3794e-05,7.9644e-05
2007-03-01,8.3399e-05,7.9287e-05
2007-03-02,8.1423e-05,7.7497e-05
2007-03-05,8.1423e-05,7.7497e-05
2007-03-06,8.2213e-05,7.8213e-05
2007-03-07,8.1028e-05,7.7139e-05
2007-03-08,8.1423e-05,7.7497e-05
2007-03-09,8.419e-05,8.0001e-05
2007-03-12,8.3004e-05,7.8929e-05
2007-03-13,7.9447e-05,7.5703e-05
2007-03-14,8.0237e-05,7.6421e-05
2007-03-15,8.0632e-05,7.678e-05
2007-03-16,8.0237e-05,7.6421e-05
2007-03-19,8.0632e-05,7.678e-05
2007-03-20,7.9842e-05,7.6062e-05
2007-03-21,7.8656e-05,7.4985e-05
2007-03-22,7.9842e-05,7.6062e-05
2007-03-23,8.0237e-05,7.6421e-05
2007-03-26,7.9051e-05,7.5344e-05
2007-03-27,7.8656e-05,7.4985e-05
2007-03-28,7.8261e-05,7.4625e-05
2007-03-29,7.9051e-05,7.5344e-05
2007-03-30,8.0237e-05,7.6421e-05
2007-04-02,8.0632e-05,7.678e-05
2007-04-03,8.2609e-05,7.8571e-05
2007-04-04,8.1423e-05,7.7497e-05
2007-04-05,8.1423e-05,7.7497e-05
2007-04-06,8.3794e-05,7.9644e-05
2007-04-09,8.4585e-05,8.0359e-05
2007-04-10,8.3794e-05,7.9644e-05
2007-04-11,8.4585e-05,8.0359e-05
2007-04-12,8.4585e-05,8.0359e-05
2007-04-13,8.6166e-05,8.1786e-05
2007-04-16,8.6166e-05,8.1786e-05
2007-04-17,8.5771e-05,8.1429e-05
2007-04-18,8.498e-05,8.0716e-05
2007-04-19,8.419e-05,8.0001e-05
2007-04-20,8.419e-05,8.0001e-05
2007-04-23,8.2609e-05,7.8571e-05
2007-04-24,8.2609e-05,7.8571e-05
2007-04-25,8.3004e-05,7.8929e-05
2007-04-26,8.419e-05,8.0001e-05
2007-04-27,8.3794e-05,7.9644e-05
2007-04-30,8.1423e-05,7.7497e-05
2007-05-01,8.1818e-05,7.7855e-05
2007-05-02,8.2213e-05,7.8213e-05
2007-05-03,8.4585e-05,8.0359e-05
2007-05-04,8.419e-05,8.0001e-05
2007-05-07,8.6166e-05,8.1786e-05
2007-05-08,8.5375e-05,8.1072e-05
2007-05-09,8.6957e-05,8.2498e-05
2007-05-10,8.498e-05,8.0716e-05
2007-05-11,8.6957e-05,8.2498e-05
2007-05-14,8.6957e-05,8.2498e-05
2007-05-15,9.0119e-05,8.5342e-05
2007-05-16,9.0119e-05,8.5342e-05
2007-05-17,9.17e-05,8.676e-05
2007-05-18,9.3676e-05,8.8528e-05
2007-05-21,9.3281e-05,8.8175e-05
2007-05-22,9.5652e-05,9.0293e-05
2007-05-23,9.6443e-05,9.0998e-05
2007-05-24,9.6047e-05,9.0646e-05
2007-05-25,9.6047e-05,9.0646e-05
2007-05-29,9.8814e-05,9.3109e-05
2007-05-30,9.8814e-05,9.3109e-05
2007-05-31,0.0001,9.4162e-05
2007-06-01,0.000101976,9.5915e-05
2007-06-04,0.000100791,9.4864e-05
2007-06-05,0.000103162,9.6964e-05
2007-06-06,0.000101581,9.5565e-05
2007-06-07,0.000105534,9.9059e-05
2007-06-08,0.000105929,9.9408e-05
2007-06-11,0.000106324,9.9757e-05
2007-06-12,0.000110277,0.000103233
2007-06-13,0.0001083,0.000101497
2007-06-14,0.0001083,0.000101497
2007-06-15,0.000105929,9.9408e-05
2007-06-18,0.000105929,9.9408e-05
2007-06-19,0.000103557,9.7314e-05
2007-06-20,0.000105929,9.9408e-05
2007-06-21,0.000106324,9.9757e-05
2007-06-22,0.000103953,9.7663e-05
2007-06-25,0.000102767,9.6615e-05
2007-06-26,0.000104348,9.8013e-05
2007-06-27,0.000104348,9.8013e-05
2007-06-28,0.000105138,9.8711e-05
2007-06-29,0.000102372,9.6265e-05
2007-07-02,0.000101186,9.5214e-05
2007-07-03,0.000103162,9.6964e-05
2007-07-05,0.000106324,9.9757e-05
2007-07-06,0.00010751,0.000100801
2007-07-09,0.000105929,9.9408e-05
2007-07-10,0.000101581,9.5565e-05
2007-07-11,0.000103953,9.7663e-05
2007-07-12,0.000105534,9.9059e-05
2007-07-13,0.000105534,9.9059e-05
2007-07-16,0.000105138,9.8711e-05
2007-07-17,0.000107115,0.000100453
2007-07-18,0.000103162,9.6964e-05
2007-07-19,0.000103953,9.7663e-05
2007-07-20,0.000101581,9.5565e-05
2007-07-23,0.000103557,9.7314e-05
2007-07-24,0.000101976,9.5915e-05
2007-07-25,0.000100791,9.4864e-05
2007-07-26,9.6047e-05,9.0646e-05
2007-07-27,9.6838e-05,9.135e-05
2007-07-30,9.7628e-05,9.2054e-05
2007-07-31,9.6047e-05,9.0646e-05
2007-08-01,9.6047e-05,9.0646e-05
2007-08-02,9.7628e-05,9.2054e-05
2007-08-03,9.5257e-05,8.9941e-05
2007-08-06,9.6443e-05,9.0998e-05
2007-08-07,9.9209e-05,9.346e-05
2007-08-08,0.000101976,9.5915e-05
2007-08-09,9.8814e-05,9.3109e-05
2007-08-10,9.9605e-05,9.3811e-05
2007-08-13,9.8814e-05,9.3109e-05
2007-08-14,9.6443e-05,9.0998e-05
2007-08-15,9.3676e-05,8.8528e-05
2007-08-16,8.9723e-05,8.4987e-05
2007-08-17,9.17e-05,8.676e-05
2007-08-20,9.2095e-05,8.7114e-05
2007-08-21,9.0119e-05,8.5342e-05
2007-08-22,9.2095e-05,8.7114e-05
2007-08-23,9.2095e-05,8.7114e-05
2007-08-24,9.4466e-05,8.9235e-05
2007-08-27,9.3281e-05,8.8175e-05
2007-08-28,9.0514e-05,8.5696e-05
2007-08-29,9.17e-05,8.676e-05
2007-08-30,8.9328e-05,8.4632e-05
2007-08-31,9.0119e-05,8.5342e-05
2007-09-04,9.0514e-05,8.5696e-05
2007-09-05,8.6561e-05,8.2142e-05
2007-09-06,8.8142e-05,8.3566e-05
2007-09-07,8.1818e-05,7.7855e-05
2007-09-10,7.9842e-05,7.6062e-05
2007-09-11,8.1423e-05,7.7497e-05
2007-09-12,8.1818e-05,7.7855e-05
2007-09-13,8.498e-05,8.0716e-05
2007-09-14,8.3399e-05,7.9287e-05
2007-09-17,8.419e-05,8.0001e-05
2007-09-18,8.2609e-05,7.8571e-05
2007-09-19,8.2213e-05,7.8213e-05
2007-09-20,8.7747e-05,8.321e-05
2007-09-21,8.6166e-05,8.1786e-05
2007-09-24,8.7352e-05,8.2854e-05
2007-09-25,8.6561e-05,8.2142e-05
2007-09-26,8.6561e-05,8.2142e-05
2007-09-27,8.3399e-05,7.9287e-05
2007-09-28,8.3794e-05,7.9644e-05
2007-10-01,8.3399e-05,7.9287e-05
2007-10-02,8.2213e-05,7.8213e-05
2007-10-03,8.3399e-05,7.9287e-05
2007-10-04,8.2609e-05,7.8571e-05
2007-10-05,8.6561e-05,8.2142e-05
2007-10-09,8.6957e-05,8.2498e-05
2007-10-10,8.6561e-05,8.2142e-05
2007-10-11,8.5771e-05,8.1429e-05
2007-10-12,8.7747e-05,8.321e-05
2007-10-15,8.6166e-05,8.1786e-05
2007-10-16,8.3399e-05,7.9287e-05
2007-10-17,7.9447e-05,7.5703e-05
2007-10-18,7.747e-05,7.3905e-05
2007-10-19,7.2727e-05,6.9574e-05
2007-10-22,7.4308e-05,7.102e-05
2007-10-23,7.4704e-05,7.1382e-05
2007-10-24,7.2332e-05,6.9212e-05
2007-10-25,7.0751e-05,6.7762e-05
2007-10-26,7.1146e-05,6.8125e-05
2007-10-29,7.0751e-05,6.7762e-05
2007-10-30,7.1542e-05,6.8487e-05
2007-10-31,7.5099e-05,7.1743e-05
2007-11-01,6.8775e-05,6.5946e-05
2007-11-02,6.4032e-05,6.157e-05
2007-11-05,6.3636e-05,6.1205e-05
2007-11-06,6.2846e-05,6.0473e-05
2007-11-07,6.087e-05,5.864e-05
2007-11-08,5.8103e-05,5.6067e-05
2007-11-09,5.5336e-05,5.3485e-05
2007-11-13,5.7708e-05,5.5698e-05
2007-11-14,5.9289e-05,5.717e-05
2007-11-15,5.4941e-05,5.3116e-05
2007-11-16,5.415e-05,5.2376e-05
2007-11-19,4.9802e-05,4.8297e-05
2007-11-20,4.7431e-05,4.6062e-05
2007-11-21,4.3874e-05,4.2699e-05
2007-11-23,4.5059e-05,4.3822e-05
2007-11-26,3.7945e-05,3.7062e-05
2007-11-27,4.3874e-05,4.2699e-05
2007-11-28,4.9407e-05,4.7925e-05
2007-11-29,4.585e-05,4.4569e-05
2007-11-30,4.6245e-05,4.4943e-05
2007-12-03,4.2688e-05,4.1575e-05
